0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.3257644071711802,0.3257644071711802,0.3257644071711802,0.3257644071711802,0.3257644071711802,0.3257644071711802,0.3257644071711802,0.3257644071711802,0.3257644071711802,0.3257644071711802,0.3257644071711802,0.3257644071711802,0.3257644071711802,0.3257644071711802,0.3257644071711802,0.3257644071711802,0.3257644071711802,0.3257644071711802,0.3257644071711802,0.3257644071711802
0.6499607523472734,0.6499607523472734,0.509100848034439,0.509100848034439,0.509100848034439,0.509100848034439,0.3257644071711824,0.3257644071711824,0.3257644071711824,0.3257644071711824,0.3257644071711824,0.3257644071711824,0.3257644071711824,0.3257644071711824,0.3257644071711824,0.3257644071711824,0.3257644071711824,0.3257644071711824,0.3257644071711824,0.3257644071711824
1.0565635478343214,0.9113793090135179,0.6340668863192013,0.6094494002200467,0.5660460787473975,0.5660460787473975,0.5660460787473975,0.5660460787473975,0.5660460787473975,0.5660460787473975,0.5660460787473975,0.5660460787473975,0.5660460787473975,0.5660460787473975,0.5660460787473975,0.5660460787473975,0.5660460787473975,0.5660460787473975,0.5660460787473975,0.5660460787473975
0.3833259389999605,0.3833259389999605,0.3697765458727053,0.3697765458727053,0.3697765458727053,0.30970690555255304,0.30970690555255304,0.30970690555255304,0.30970690555255304,0.30970690555255304,0.30970690555255304,0.30970690555255304,0.30970690555255304,0.30970690555255304,0.30970690555255304,0.30970690555255304,0.30970690555255304,0.30970690555255304,0.30970690555255304,0.30970690555255304
0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753
0.5287644435234815,0.5287644435234815,0.5287644435234815,0.5287644435234815,0.5287644435234815,0.4562491263620354,0.4562491263620354,0.4562491263620354,0.4562491263620354,0.4562491263620354,0.4562491263620354,0.4562491263620354,0.4562491263620354,0.4562491263620354,0.4562491263620354,0.4562491263620354,0.4562491263620354,0.4562491263620354,0.4562491263620354,0.4562491263620354
0.574988908499948,0.574988908499948,0.574988908499948,0.574988908499948,0.574988908499948,0.574988908499948,0.574988908499948,0.574988908499948,0.574988908499948,0.574988908499948,0.574988908499948,0.574988908499948,0.574988908499948,0.574988908499948,0.574988908499948,0.574988908499948,0.574988908499948,0.574988908499948,0.574988908499948,0.574988908499948
0.3833259389999605,0.3833259389999605,0.3833259389999605,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596
0.9113793090135184,0.9001133715441919,0.9001133715441919,0.7785386624822153,0.7785386624822153,0.7785386624822153,0.4449260429256421,0.3964124835860459,0.3964124835860459,0.3964124835860459,0.3964124835860459,0.3964124835860459,0.3964124835860459,0.3964124835860459,0.3964124835860459,0.3964124835860459,0.3964124835860459,0.3964124835860459,0.3964124835860459,0.3964124835860459
0.3833259389999647,0.3833259389999647,0.25555062599997425,0.25555062599997425,0.25555062599997425,0.25555062599997425,0.25555062599997425,0.25555062599997425,0.25555062599997425,0.25555062599997425,0.25555062599997425,0.25555062599997425,0.25555062599997425,0.25555062599997425,0.25555062599997425,0.25555062599997425,0.25555062599997425,0.25555062599997425,0.25555062599997425,0.25555062599997425
0.5924697529522216,0.5924697529522216,0.5091008480344399,0.5091008480344399,0.5091008480344399,0.5091008480344399,0.5091008480344399,0.5091008480344399,0.5091008480344399,0.5091008480344399,0.42136803439293175,0.42136803439293175,0.42136803439293175,0.42136803439293175,0.42136803439293175,0.42136803439293175,0.42136803439293175,0.42136803439293175,0.42136803439293175,0.42136803439293175
0.6806359571183789,0.6806359571183789,0.6806359571183789,0.3257644071711802,0.3257644071711802,0.3257644071711802,0.3257644071711802,0.3257644071711802,0.3257644071711802,0.3257644071711802,0.3257644071711802,0.3257644071711802,0.3257644071711802,0.3257644071711802,0.3257644071711802,0.3257644071711802,0.3257644071711802,0.3257644071711802,0.3257644071711802,0.3257644071711802
0.6094494002200433,0.36977654587270725,0.36977654587270725,0.36977654587270725,0.36977654587270725,0.36977654587270725,0.3410667538946623,0.3410667538946623,0.3410667538946623,0.3410667538946623,0.3410667538946623,0.3410667538946623,0.3410667538946623,0.3410667538946623,0.3410667538946623,0.3410667538946623,0.3410667538946623,0.3410667538946623,0.3410667538946623,0.3410667538946623
0.36977654587270725,0.36977654587270725,0.36977654587270725,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827
0.7518684209680438,0.7518684209680438,0.7518684209680438,0.738172039015073,0.738172039015073,0.738172039015073,0.21189138534558866,0.21189138534558866,0.21189138534558866,0.21189138534558866,0.21189138534558866,0.21189138534558866,0.21189138534558866,0.21189138534558866,0.21189138534558866,0.21189138534558866,0.21189138534558866,0.18626292586293244,0.18626292586293244,0.18626292586293244
1.0661776089740167,1.0661776089740167,1.0661776089740167,1.0271816006998589,1.0271816006998589,0.9335033858688314,0.6577636818983642,0.40908060180789413,0.40908060180789413,0.36977654587270725,0.36977654587270725,0.34106675389466823,0.23473823893078485,0.23473823893078485,0.23473823893078485,0.23473823893078485,0.23473823893078485,0.23473823893078485,0.23473823893078485,0.23473823893078485
0.6177642374411333,0.6177642374411333,0.6177642374411333,0.3964124835860459,0.3697765458727083,0.25555062599997586,0.25555062599997586,0.25555062599997586,0.25555062599997586,0.25555062599997586,0.25555062599997586,0.25555062599997586,0.25555062599997586,0.25555062599997586,0.25555062599997586,0.25555062599997586,0.25555062599997586,0.25555062599997586,0.25555062599997586,0.25555062599997586
0.7312276509754144,0.7312276509754144,0.7312276509754144,0.6420630015498373,0.4562491263620354,0.4562491263620354,0.4562491263620354,0.4562491263620354,0.4562491263620354,0.4562491263620354,0.3697765458727083,0.30970690555255004,0.30970690555255004,0.30970690555255004,0.30970690555255004,0.30970690555255004,0.30970690555255004,0.30970690555255004,0.30970690555255004,0.30970690555255004
0.4672979209656062,0.4672979209656062,0.39641248358604697,0.39641248358604697,0.39641248358604697,0.39641248358604697,0.39641248358604697,0.39641248358604697,0.39641248358604697,0.39641248358604697,0.39641248358604697,0.39641248358604697,0.39641248358604697,0.39641248358604697,0.39641248358604697,0.39641248358604697,0.39641248358604697,0.39641248358604697,0.39641248358604697,0.39641248358604697
0.5287644435234794,0.5287644435234794,0.4672979209656053,0.4672979209656053,0.4672979209656053,0.4672979209656053,0.4672979209656053,0.4672979209656053,0.4672979209656053,0.4672979209656053,0.4672979209656053,0.4672979209656053,0.4672979209656053,0.4672979209656053,0.4672979209656053,0.4672979209656053,0.4672979209656053,0.4672979209656053,0.4672979209656053,0.4672979209656053
1.0020387381000075,1.0020387381000075,0.8231348737650247,0.7099870651308121,0.7099870651308121,0.36977654587270725,0.36977654587270725,0.36977654587270725,0.36977654587270725,0.35571141708538767,0.35571141708538767,0.30970690555255664,0.21189138534558866,0.21189138534558866,0.21189138534558866,0.21189138534558866,0.21189138534558866,0.21189138534558866,0.21189138534558866,0.21189138534558866
0.6654751256486916,0.6094494002200433,0.6094494002200433,0.6094494002200433,0.6094494002200433,0.6094494002200433,0.6094494002200433,0.40908060180789607,0.40908060180789607,0.35571141708538767,0.35571141708538767,0.35571141708538767,0.35571141708538767,0.35571141708538767,0.35571141708538767,0.35571141708538767,0.35571141708538767,0.35571141708538767,0.35571141708538767,0.35571141708538767
0.5383269623261951,0.4333071682315163,0.4213680343929298,0.4213680343929298,0.4213680343929298,0.4213680343929298,0.4213680343929298,0.4213680343929298,0.4213680343929298,0.4213680343929298,0.4213680343929298,0.4213680343929298,0.4213680343929298,0.4213680343929298,0.4213680343929298,0.4213680343929298,0.4213680343929298,0.4213680343929298,0.4213680343929298,0.4213680343929298
0.40908060180789607,0.40908060180789607,0.23473823893078485,0.23473823893078485,0.23473823893078485,0.23473823893078485,0.23473823893078485,0.23473823893078485,0.23473823893078485,0.23473823893078485,0.23473823893078485,0.23473823893078485,0.23473823893078485,0.23473823893078485,0.23473823893078485,0.23473823893078485,0.23473823893078485,0.23473823893078485,0.23473823893078485,0.23473823893078485
0.4449260429256396,0.4449260429256396,0.4449260429256396,0.4449260429256396,0.4449260429256396,0.4449260429256396,0.18626292586292753,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596
0.8415243700013222,0.7785386624822113,0.6806359571183783,0.6806359571183783,0.4886466107567749,0.4886466107567749,0.4886466107567749,0.4886466107567749,0.4886466107567749,0.3833259389999647,0.3833259389999647,0.3833259389999647,0.3833259389999647,0.3833259389999647,0.3833259389999647,0.3833259389999647,0.3833259389999647,0.3833259389999647,0.3833259389999647,0.3833259389999647
0.42136803439293175,0.42136803439293175,0.42136803439293175,0.40908060180789413,0.40908060180789413,0.40908060180789413,0.40908060180789413,0.40908060180789413,0.40908060180789413,0.40908060180789413,0.40908060180789413,0.40908060180789413,0.40908060180789413,0.40908060180789413,0.40908060180789413,0.40908060180789413,0.40908060180789413,0.40908060180789413,0.40908060180789413,0.40908060180789413
0.6340668863192044,0.3697765458727083,0.30970690555255304,0.30970690555255304,0.30970690555255304,0.30970690555255304,0.30970690555255304,0.30970690555255304,0.30970690555255304,0.30970690555255304,0.30970690555255304,0.30970690555255304,0.30970690555255304,0.30970690555255304,0.30970690555255304,0.30970690555255304,0.30970690555255304,0.30970690555255304,0.30970690555255304,0.30970690555255304
0.4333071682315163,0.4333071682315163,0.4333071682315163,0.3557114170853934,0.3557114170853934,0.3557114170853934,0.3557114170853934,0.3557114170853934,0.3557114170853934,0.3557114170853934,0.3557114170853934,0.3557114170853934,0.3557114170853934,0.3557114170853934,0.3557114170853934,0.3557114170853934,0.3557114170853934,0.3557114170853934,0.3557114170853934,0.3557114170853934
0.4333071682315163,0.4333071682315163,0.3697765458727083,0.3697765458727083,0.27479120088101655,0.27479120088101655,0.27479120088101655,0.27479120088101655,0.27479120088101655,0.27479120088101655,0.27479120088101655,0.27479120088101655,0.27479120088101655,0.27479120088101655,0.27479120088101655,0.27479120088101655,0.27479120088101655,0.27479120088101655,0.27479120088101655,0.27479120088101655
